;N° de factura;Fecha de factura;ID Cliente;País;Cantidad;Monto
19368;549324;4/8/2021 10:32:00;16045.0;United Kingdom;107;196.80
19369;557875;6/23/2021 13:09:00;13300.0;United Kingdom;203;371.89
19370;567163;9/18/2021 11:31:00;13247.0;United Kingdom;203;305.07
19371;574692;11/6/2021 13:28:00;16771.0;United Kingdom;81;144.30
19372;554704;5/26/2021 10:09:00;15658.0;United Kingdom;115;418.95
19373;542434;1/28/2021 10:47:00;16755.0;United Kingdom;193;316.06
19374;561372;7/26/2021 16:27:00;;United Kingdom;1;13.31
19375;544604;2/22/2021 9:11:00;13576.0;United Kingdom;144;364.32
19376;538035;12/9/2020 13:03:00;16065.0;United Kingdom;231;372.09
19377;562791;8/9/2021 14:18:00;17730.0;United Kingdom;355;367.46
19378;540163;1/5/2021 11:52:00;13089.0;United Kingdom;1068;958.93
19379;536555;12/1/2020 14:37:00;;United Kingdom;2;2.97
19380;546635;3/15/2021 12:11:00;16392.0;United Kingdom;203;221.19
19381;C544674;2/22/2021 15:48:00;13421.0;United Kingdom;-1;-2.10
19382;537407;12/6/2020 14:55:00;15502.0;United Kingdom;34;192.70
19383;C540860;1/12/2021 11:04:00;15953.0;United Kingdom;-2;-18.90
19384;C576903;11/17/2021 9:15:00;12712.0;Germany;-1;-25.00
19385;560291;7/18/2021 10:17:00;;United Kingdom;71;562.50
19386;C575155;11/8/2021 16:17:00;13709.0;United Kingdom;-3;-17.95
19387;566295;9/11/2021 15:44:00;15547.0;United Kingdom;867;458.43
19388;572212;10/21/2021 12:25:00;13918.0;United Kingdom;1040;1014.64
19389;564628;8/26/2021 11:47:00;;United Kingdom;1;7.50
19390;536584;12/1/2020 16:22:00;13777.0;United Kingdom;384;1132.80
19391;565121;9/1/2021 11:43:00;14239.0;United Kingdom;46;149.70
19392;568914;9/29/2021 13:53:00;;United Kingdom;1;1.36
19393;549574;4/10/2021 16:02:00;18226.0;United Kingdom;226;329.05
19394;572847;10/26/2021 12:15:00;14606.0;United Kingdom;55;115.15
19395;553375;5/16/2021 14:52:00;14911.0;EIRE;126;204.90
19396;C554689;5/25/2021 16:51:00;15027.0;United Kingdom;-1;-1.45
19397;571041;10/13/2021 13:00:00;14527.0;United Kingdom;37;131.48
19398;544313;2/17/2021 14:36:00;14099.0;United Kingdom;212;200.59
19399;559509;7/8/2021 15:25:00;15920.0;United Kingdom;20;31.74
19400;562109;8/2/2021 15:42:00;13798.0;United Kingdom;292;465.56
19401;573507;10/31/2021 12:11:00;13651.0;United Kingdom;32;79.20
19402;543377;2/7/2021 15:14:00;13725.0;United Kingdom;192;220.98
19403;539551;12/20/2020 11:38:00;12721.0;France;129;286.60
19404;580395;12/4/2021 10:56:00;17629.0;United Kingdom;294;339.45
19405;553498;5/17/2021 12:56:00;17504.0;United Kingdom;150;302.10
19406;565418;9/4/2021 12:07:00;13576.0;United Kingdom;93;323.73
19407;C546671;3/15/2021 15:42:00;15215.0;United Kingdom;-1;-10.95
19408;556200;6/9/2021 12:42:00;;United Kingdom;17;0.00
19409;578277;11/23/2021 13:51:00;12723.0;France;212;329.12
19410;C548576;4/1/2021 10:46:00;15696.0;United Kingdom;-3;-74.15
19411;580358;12/2/2021 16:07:00;17238.0;United Kingdom;182;501.80
19412;570665;10/11/2021 14:22:00;16120.0;United Kingdom;8;17.10
19413;563559;8/17/2021 13:45:00;14156.0;EIRE;12;34.68
19414;572660;10/25/2021 12:30:00;14527.0;United Kingdom;50;232.71
19415;560392;7/18/2021 13:30:00;13911.0;United Kingdom;430;217.60
19416;536764;12/2/2020 14:42:00;;United Kingdom;-38;0.00
19417;564191;8/23/2021 16:16:00;17315.0;United Kingdom;147;269.28
19418;C550650;4/19/2021 16:39:00;18171.0;United Kingdom;-3;-17.85
19419;561334;7/26/2021 14:27:00;15440.0;United Kingdom;47;111.86
19420;538644;12/13/2020 14:39:00;12476.0;Germany;2;12.45
19421;552649;5/10/2021 13:44:00;12592.0;Germany;165;231.80
19422;573932;11/2/2021 10:26:00;17966.0;United Kingdom;1400;504.00
19423;553169;5/13/2021 16:26:00;15159.0;United Kingdom;30;103.50
19424;560407;7/18/2021 14:21:00;;United Kingdom;9;0.00
19425;575151;11/8/2021 16:12:00;12395.0;Belgium;129;263.08
19426;536739;12/2/2020 13:08:00;14180.0;United Kingdom;31;201.75
19427;540682;1/10/2021 16:29:00;16112.0;United Kingdom;150;64.14
19428;548198;3/29/2021 16:05:00;16712.0;United Kingdom;133;351.01
19429;556505;6/13/2021 9:43:00;17381.0;United Kingdom;696;462.96
19430;537409;12/6/2020 15:00:00;15194.0;United Kingdom;247;406.16
19431;538283;12/10/2020 12:56:00;12748.0;United Kingdom;7;10.29
19432;559256;7/7/2021 12:10:00;15249.0;United Kingdom;456;819.00
19433;561714;7/29/2021 11:56:00;18081.0;United Kingdom;31;113.25
19434;561386;7/27/2021 9:14:00;15660.0;United Kingdom;12;9.96
19435;556083;6/8/2021 15:23:00;;United Kingdom;58;363.43
19436;537881;12/9/2020 9:23:00;15513.0;United Kingdom;238;956.50
19437;554654;5/25/2021 13:34:00;12815.0;Poland;239;615.36
19438;546404;3/11/2021 15:42:00;13509.0;United Kingdom;120;127.20
19439;553709;5/18/2021 15:29:00;13767.0;United Kingdom;167;454.34
19440;C579192;11/28/2021 15:43:00;12657.0;France;-390;-491.12
19441;560207;7/15/2021 13:57:00;15301.0;United Kingdom;123;410.85
19442;545523;3/3/2021 12:41:00;14524.0;United Kingdom;72;210.05
19443;553893;5/19/2021 17:13:00;17560.0;United Kingdom;137;323.95
19444;579190;11/28/2021 15:35:00;12657.0;France;390;491.12
19445;558574;6/30/2021 14:48:00;17017.0;United Kingdom;84;97.20
19446;564573;8/26/2021 11:19:00;14606.0;United Kingdom;49;110.85
19447;565935;9/8/2021 10:46:00;;United Kingdom;-8;0.00
19448;576345;11/14/2021 15:37:00;12374.0;Austria;342;742.93
19449;C566754;9/14/2021 15:49:00;18158.0;United Kingdom;-1;-1.65
19450;573082;10/27/2021 14:21:00;17173.0;United Kingdom;74;281.10
19451;C539832;12/22/2020 13:20:00;17239.0;United Kingdom;-1;-2.55
19452;542907;2/1/2021 15:15:00;13854.0;United Kingdom;75;313.85
19453;573416;10/31/2021 8:29:00;14688.0;United Kingdom;90;245.32
19454;578950;11/27/2021 14:40:00;17885.0;United Kingdom;167;190.19
19455;580765;12/6/2021 10:41:00;14562.0;United Kingdom;24;61.20
19456;574015;11/2/2021 12:03:00;15576.0;United Kingdom;404;940.67
19457;C581499;12/9/2021 10:28:00;15498.0;United Kingdom;-1;-224.69
19458;552951;5/12/2021 12:05:00;14988.0;United Kingdom;141;334.54
19459;554817;5/26/2021 14:08:00;15622.0;United Kingdom;68;302.80
19460;536836;12/2/2020 18:08:00;18168.0;United Kingdom;133;263.30
19461;575715;11/10/2021 17:58:00;;United Kingdom;-36;0.00
19462;578821;11/25/2021 13:59:00;17389.0;United Kingdom;80;441.00
19463;555691;6/6/2021 14:31:00;12843.0;United Kingdom;195;444.45
19464;557635;6/21/2021 15:27:00;12748.0;United Kingdom;157;194.89
19465;575215;11/9/2021 11:04:00;18109.0;United Kingdom;40;285.00
19466;542569;1/28/2021 14:53:00;;United Kingdom;-1;0.00
19467;573403;10/30/2021 15:50:00;16506.0;United Kingdom;24;55.20
19468;571679;10/18/2021 13:41:00;14159.0;United Kingdom;161;178.97
19469;580999;12/6/2021 17:49:00;17883.0;United Kingdom;177;184.87
19470;578121;11/23/2021 10:23:00;14547.0;United Kingdom;247;400.40
19471;570670;10/11/2021 14:39:00;14624.0;United Kingdom;138;210.25
19472;556082;6/8/2021 15:22:00;;United Kingdom;125;788.00
19473;573354;10/30/2021 12:42:00;14040.0;United Kingdom;79;141.05
19474;C573779;11/1/2021 10:57:00;16360.0;United Kingdom;-9;-95.25
19475;537634;12/7/2020 15:15:00;16775.0;United Kingdom;62;231.90
19476;573176;10/28/2021 10:27:00;;United Kingdom;7;5.86
19477;537386;12/6/2020 13:32:00;14911.0;EIRE;3;20.85
19478;C580180;12/2/2021 12:00:00;14688.0;United Kingdom;-12;-23.14
19479;558647;7/1/2021 10:39:00;14868.0;United Kingdom;212;439.74
19480;555001;5/31/2021 8:32:00;16566.0;United Kingdom;114;185.22
19481;558103;6/26/2021 14:08:00;13767.0;United Kingdom;80;413.60
19482;560110;7/15/2021 9:51:00;;United Kingdom;-40;0.00
19483;557228;6/17/2021 13:42:00;15805.0;United Kingdom;6;17.70
19484;C564232;8/24/2021 10:25:00;13517.0;United Kingdom;-8;-15.60
19485;558533;6/30/2021 11:49:00;16717.0;United Kingdom;287;530.47
19486;560452;7/19/2021 9:51:00;12682.0;France;33;99.60
19487;568314;9/26/2021 12:58:00;14387.0;United Kingdom;222;488.98
19488;554927;5/27/2021 13:00:00;16726.0;United Kingdom;68;191.40
19489;C578131;11/23/2021 10:49:00;13171.0;United Kingdom;-1;-20.80
19490;569256;10/3/2021 11:15:00;;United Kingdom;-14;0.00
19491;566817;9/15/2021 10:53:00;16160.0;United Kingdom;1012;801.94
19492;C560822;7/21/2021 11:20:00;;United Kingdom;-1;-770.26
19493;553163;5/13/2021 16:10:00;;United Kingdom;1;0.00
19494;577053;11/17/2021 14:17:00;13001.0;United Kingdom;321;612.39
19495;566058;9/8/2021 15:16:00;16682.0;United Kingdom;200;183.92
19496;559060;7/6/2021 10:00:00;15738.0;United Kingdom;260;302.20
19497;577814;11/22/2021 9:16:00;15106.0;United Kingdom;122;120.06
19498;540502;1/9/2021 10:50:00;13183.0;United Kingdom;400;625.04
19499;573695;10/31/2021 17:13:00;15023.0;United Kingdom;59;305.77
19500;581398;12/8/2021 13:26:00;17243.0;United Kingdom;122;604.30
19501;552180;5/6/2021 13:35:00;18235.0;United Kingdom;332;430.46
19502;555561;6/5/2021 14:38:00;16654.0;United Kingdom;12;35.40
19503;547090;3/20/2021 16:12:00;17230.0;United Kingdom;98;203.40
19504;549928;4/13/2021 10:20:00;16684.0;United Kingdom;200;324.00
19505;577768;11/21/2021 15:18:00;;United Kingdom;1198;4444.83
19506;547061;3/20/2021 13:21:00;12407.0;Belgium;215;226.30
19507;566319;9/12/2021 11:25:00;13431.0;United Kingdom;556;853.68
19508;C567130;9/16/2021 14:11:00;;United Kingdom;-1;-1039.73
19509;577059;11/17/2021 14:30:00;13704.0;United Kingdom;102;237.36
19510;570517;10/11/2021 10:41:00;13971.0;United Kingdom;278;371.66
19511;C554303;5/23/2021 14:52:00;12757.0;Portugal;-1;-15.00
19512;C580913;12/6/2021 13:41:00;17857.0;United Kingdom;-120;-43.20
19513;572533;10/24/2021 16:06:00;;United Kingdom;-1;0.00
19514;556956;6/16/2021 9:04:00;13694.0;United Kingdom;632;1084.24
19515;C581124;12/7/2021 12:38:00;13109.0;United Kingdom;-4;-11.80
19516;576214;11/14/2021 12:49:00;15863.0;United Kingdom;17;59.64
19517;571934;10/20/2021 8:21:00;16170.0;United Kingdom;287;324.39
19518;562779;8/9/2021 12:58:00;17841.0;United Kingdom;196;356.42
19519;578488;11/24/2021 12:53:00;12784.0;Portugal;298;518.42
19520;551886;5/5/2021 9:23:00;12569.0;Germany;49;129.18
19521;557851;6/23/2021 10:57:00;;United Kingdom;-23;0.00
19522;538795;12/14/2020 11:42:00;13267.0;United Kingdom;109;293.85
19523;549021;4/5/2021 16:13:00;13468.0;United Kingdom;93;173.24
19524;579666;11/30/2021 12:31:00;14893.0;United Kingdom;223;428.73
19525;536885;12/3/2020 11:42:00;;EIRE;200;549.00
19526;571142;10/14/2021 10:21:00;14567.0;United Kingdom;240;729.60
19527;559340;7/7/2021 16:51:00;13699.0;United Kingdom;66;308.58
19528;563328;8/15/2021 13:07:00;14606.0;United Kingdom;62;112.33
19529;550669;4/20/2021 10:04:00;16837.0;United Kingdom;8;102.00
19530;556685;6/14/2021 10:00:00;14503.0;United Kingdom;381;597.07
19531;540691;1/11/2021 8:50:00;17450.0;United Kingdom;686;1508.66
19532;C542799;2/1/2021 11:12:00;14606.0;United Kingdom;-2;-3.67
19533;545669;3/6/2021 10:05:00;17243.0;United Kingdom;66;186.90
19534;570595;10/11/2021 11:47:00;;United Kingdom;-94;0.00
19535;565542;9/5/2021 12:06:00;16820.0;United Kingdom;307;497.61
19536;C556911;6/15/2021 13:25:00;17511.0;United Kingdom;-3;-21.73
19537;552845;5/11/2021 14:37:00;14646.0;Netherlands;206;536.40
19538;567366;9/19/2021 16:59:00;;United Kingdom;-138;0.00
19539;539038;12/15/2020 14:45:00;15641.0;United Kingdom;357;308.37
19540;550617;4/19/2021 13:03:00;13376.0;United Kingdom;191;376.00
19541;539215;12/16/2020 12:42:00;15574.0;United Kingdom;126;210.75
19542;C567916;9/22/2021 17:19:00;12579.0;France;-1;-18.00
19543;544176;2/16/2021 14:18:00;18219.0;United Kingdom;45;94.31
19544;545190;2/28/2021 15:32:00;15656.0;United Kingdom;89;242.95
19545;567701;9/22/2021 9:36:00;17172.0;United Kingdom;480;317.76
19546;C557269;6/19/2021 11:27:00;13097.0;United Kingdom;-15;-65.35
19547;577097;11/17/2021 16:42:00;17243.0;United Kingdom;144;616.80
19548;571116;10/13/2021 17:46:00;;United Kingdom;-49;0.00
19549;C570221;10/9/2021 12:56:00;13113.0;United Kingdom;-261;-577.16
19550;577485;11/20/2021 11:56:00;16360.0;United Kingdom;423;735.84
19551;C541959;1/24/2021 12:35:00;14692.0;United Kingdom;-10;-9.50
19552;538061;12/9/2020 13:39:00;;United Kingdom;-38;0.00
19553;565921;9/8/2021 9:13:00;13889.0;United Kingdom;146;416.90
19554;579991;12/1/2021 11:20:00;13159.0;United Kingdom;252;282.56
19555;C537444;12/7/2020 8:42:00;14850.0;United Kingdom;-8;-47.60
19556;572232;10/21/2021 14:41:00;16293.0;United Kingdom;160;303.58
19557;578331;11/24/2021 8:44:00;14911.0;EIRE;143;207.14
19558;543116;2/3/2021 13:29:00;17672.0;United Kingdom;643;1177.84
19559;581237;12/8/2021 10:40:00;15443.0;United Kingdom;181;379.51
19560;550798;4/20/2021 14:41:00;15290.0;United Kingdom;120;290.40
19561;567910;9/22/2021 16:58:00;12437.0;France;173;222.60
19562;559132;7/6/2021 13:06:00;15053.0;United Kingdom;257;255.95
19563;576192;11/14/2021 11:57:00;;United Kingdom;4;0.00
19564;536956;12/3/2020 12:43:00;14210.0;United Kingdom;93;304.95
19565;549148;4/6/2021 15:31:00;14534.0;United Kingdom;141;187.70
19566;550282;4/15/2021 13:56:00;16686.0;United Kingdom;80;141.68
19567;561038;7/24/2021 11:58:00;17114.0;United Kingdom;20;112.00
19568;539451;12/17/2020 16:59:00;;United Kingdom;834;4537.15
19569;578485;11/24/2021 12:52:00;12921.0;United Kingdom;516;810.76
19570;559097;7/6/2021 10:59:00;17562.0;United Kingdom;90;109.00
19571;540732;1/11/2021 10:19:00;16122.0;United Kingdom;328;144.12
19572;554305;5/23/2021 14:58:00;12757.0;Portugal;1;557.72
19573;559807;7/12/2021 14:48:00;17841.0;United Kingdom;236;501.37
19574;544192;2/16/2021 16:58:00;13089.0;United Kingdom;6;17.70
19575;561354;7/26/2021 14:50:00;;United Kingdom;-8;0.00
19576;580060;12/1/2021 13:25:00;14287.0;United Kingdom;45;93.35
19577;551816;5/4/2021 11:50:00;15906.0;United Kingdom;117;271.83
19578;579531;11/30/2021 9:18:00;17017.0;United Kingdom;418;588.42
19579;547067;3/20/2021 13:43:00;12921.0;United Kingdom;324;501.24
19580;571284;10/16/2021 14:07:00;14562.0;United Kingdom;146;405.02
19581;549328;4/8/2021 10:49:00;;United Kingdom;-110;0.00
19582;573119;10/27/2021 16:21:00;15498.0;United Kingdom;202;377.76
19583;543713;2/11/2021 11:46:00;;United Kingdom;490;2053.00
19584;559064;7/6/2021 10:15:00;15673.0;United Kingdom;200;318.66
19585;554961;5/27/2021 15:19:00;;United Kingdom;78;586.71
19586;547240;3/21/2021 16:32:00;17585.0;United Kingdom;82;103.72
19587;561637;7/28/2021 14:45:00;17949.0;United Kingdom;168;428.40
19588;574687;11/6/2021 13:02:00;17581.0;United Kingdom;90;157.70
19589;577502;11/20/2021 12:34:00;12598.0;France;221;576.29
19590;557751;6/22/2021 12:56:00;14092.0;United Kingdom;99;250.09
19591;564188;8/23/2021 15:33:00;13140.0;United Kingdom;58;114.06
19592;C549788;4/12/2021 11:59:00;13098.0;United Kingdom;-2;-8.50
19593;C538834;12/14/2020 13:06:00;14415.0;United Kingdom;-2;-12.90
19594;548322;3/30/2021 13:00:00;;United Kingdom;5;16.13
19595;C569971;10/6/2021 19:20:00;16875.0;United Kingdom;-7;-12.81
19596;567826;9/22/2021 13:05:00;12877.0;United Kingdom;117;101.14
19597;576833;11/16/2021 15:08:00;17434.0;United Kingdom;397;226.17
19598;575723;11/10/2021 18:33:00;14748.0;United Kingdom;162;296.98
19599;C579869;11/30/2021 16:44:00;14189.0;United Kingdom;-2;-16.30
19600;549982;4/13/2021 15:52:00;17091.0;United Kingdom;323;505.57
19601;563212;8/14/2021 12:41:00;17800.0;United Kingdom;77;169.80
19602;546390;3/11/2021 14:03:00;14083.0;United Kingdom;120;14.40
19603;537218;12/5/2020 15:46:00;12763.0;Japan;196;320.08
19604;564309;8/24/2021 12:39:00;12471.0;Germany;70;83.58
19605;541248;1/16/2021 13:04:00;12748.0;United Kingdom;7;8.52
19606;C538703;12/14/2020 10:29:00;17519.0;United Kingdom;-3;-4.95
19607;569875;10/6/2021 15:07:00;;United Kingdom;-45;0.00
19608;536671;12/2/2020 12:10:00;13305.0;United Kingdom;132;136.20
19609;C541693;1/20/2021 17:02:00;14309.0;United Kingdom;-14;-32.85
19610;556125;6/9/2021 10:20:00;12947.0;United Kingdom;136;303.62
19611;549714;4/11/2021 14:13:00;;United Kingdom;41;49.70
19612;544666;2/22/2021 15:00:00;16907.0;United Kingdom;69;250.68
19613;536740;12/2/2020 13:08:00;15827.0;United Kingdom;67;92.75
19614;542743;1/31/2021 16:26:00;16191.0;United Kingdom;5;14.75
19615;569482;10/4/2021 12:43:00;14184.0;United Kingdom;127;452.89
19616;571244;10/14/2021 15:46:00;17180.0;United Kingdom;154;231.17
19617;548700;4/3/2021 11:11:00;13623.0;United Kingdom;19;146.99
19618;545012;2/25/2021 13:08:00;13666.0;United Kingdom;24;20.40
19619;568199;9/25/2021 14:53:00;17315.0;United Kingdom;65;266.55
19620;574671;11/6/2021 12:23:00;16744.0;United Kingdom;46;113.03
19621;560941;7/22/2021 11:21:00;;United Kingdom;-178;0.00
19622;552715;5/11/2021 9:35:00;12921.0;United Kingdom;146;305.26
19623;539296;12/16/2020 17:01:00;16816.0;United Kingdom;48;75.78
19624;552522;5/9/2021 16:37:00;;United Kingdom;5;18.45
19625;572908;10/26/2021 15:47:00;15835.0;United Kingdom;106;278.58
19626;580379;12/2/2021 17:57:00;;United Kingdom;-144;0.00
19627;547959;3/28/2021 15:19:00;;United Kingdom;23;0.00
19628;537044;12/5/2020 10:52:00;18055.0;United Kingdom;93;431.45
19629;564552;8/25/2021 17:22:00;16670.0;United Kingdom;494;691.21
19630;570076;10/7/2021 11:17:00;15738.0;United Kingdom;204;306.52
19631;566428;9/12/2021 14:24:00;15932.0;United Kingdom;422;309.70
19632;573909;11/1/2021 15:26:00;17813.0;United Kingdom;70;215.22
19633;551318;4/27/2021 15:25:00;;United Kingdom;60;0.00
19634;575719;11/10/2021 18:08:00;;United Kingdom;24;0.00
19635;542566;1/28/2021 14:53:00;;United Kingdom;-1;0.00
19636;549154;4/6/2021 16:47:00;17690.0;United Kingdom;88;311.60
19637;571905;10/19/2021 14:51:00;12370.0;Cyprus;380;739.28
19638;574910;11/7/2021 15:44:00;16348.0;United Kingdom;158;206.72
19639;C558347;6/28/2021 14:47:00;;United Kingdom;-6;-55.51
19640;538138;12/9/2020 15:57:00;;United Kingdom;2;0.00
19641;568152;9/25/2021 11:40:00;16480.0;United Kingdom;455;769.29
19642;576371;11/15/2021 8:07:00;14911.0;EIRE;534;405.07
19643;536781;12/2/2020 15:14:00;17460.0;United Kingdom;24;50.40
19644;544390;2/18/2021 11:36:00;14911.0;EIRE;61;162.70
19645;C550147;4/14/2021 14:23:00;12637.0;France;-3;-54.00
19646;C546267;3/10/2021 15:02:00;15093.0;United Kingdom;-9;-3.78
19647;578366;11/24/2021 10:53:00;16173.0;United Kingdom;135;298.85
19648;549528;4/8/2021 16:44:00;;United Kingdom;-55;0.00
19649;555515;6/5/2021 10:47:00;17690.0;United Kingdom;234;856.63
19650;552479;5/9/2021 15:51:00;12821.0;United Kingdom;70;92.72
19651;564496;8/25/2021 14:21:00;13050.0;United Kingdom;191;319.06
19652;561919;8/1/2021 12:08:00;;United Kingdom;-188;0.00
19653;551283;4/27/2021 14:01:00;16755.0;United Kingdom;491;592.41
19654;548260;3/30/2021 11:18:00;15373.0;United Kingdom;48;176.21
19655;555387;6/2/2021 15:30:00;;United Kingdom;-59;0.00
19656;545016;2/25/2021 13:51:00;16473.0;United Kingdom;67;68.40
19657;561607;7/28/2021 12:15:00;17389.0;United Kingdom;66;513.30
19658;549965;4/13/2021 14:17:00;16966.0;United Kingdom;360;409.20
19659;C569851;10/6/2021 14:02:00;17511.0;United Kingdom;-6;-21.57
19660;567474;9/20/2021 12:53:00;13448.0;United Kingdom;488;1065.79
19661;568208;9/25/2021 15:35:00;12783.0;Portugal;176;339.02
19662;563450;8/16/2021 14:33:00;16523.0;United Kingdom;319;741.40
19663;568951;9/29/2021 15:26:00;17724.0;United Kingdom;110;418.70
19664;C540155;1/5/2021 11:31:00;;Bahrain;-54;-205.74
19665;578822;11/25/2021 14:00:00;13437.0;United Kingdom;226;459.82
19666;581495;12/9/2021 10:20:00;14051.0;United Kingdom;276;1203.90
19667;575149;11/8/2021 15:59:00;16626.0;United Kingdom;26;110.50
19668;539748;12/21/2020 15:23:00;;United Kingdom;7;76.92
19669;566558;9/13/2021 11:51:00;15311.0;United Kingdom;361;679.69
19670;566730;9/14/2021 13:31:00;14606.0;United Kingdom;39;64.26
19671;552878;5/12/2021 9:54:00;12625.0;Germany;703;967.20
19672;540059;1/4/2021 14:33:00;17457.0;United Kingdom;264;385.80
19673;551427;4/28/2021 14:56:00;14735.0;United Kingdom;36;142.52
19674;573344;10/30/2021 12:07:00;14179.0;United Kingdom;109;168.10
19675;536577;12/1/2020 16:13:00;13777.0;United Kingdom;388;497.00
19676;579402;11/29/2021 12:14:00;17306.0;United Kingdom;167;348.35
19677;C546870;3/17/2021 16:07:00;14462.0;United Kingdom;-2;-5.00
19678;569921;10/6/2021 17:28:00;12523.0;France;29;157.00
19679;557208;6/17/2021 11:38:00;16172.0;United Kingdom;215;351.97
19680;544039;2/15/2021 11:33:00;14744.0;United Kingdom;31;211.00
19681;560250;7/17/2021 12:31:00;14659.0;United Kingdom;117;259.79
19682;566718;9/14/2021 12:25:00;15854.0;United Kingdom;75;446.25
19683;576618;11/15/2021 17:00:00;;United Kingdom;1306;4872.67
19684;566737;9/14/2021 14:26:00;13430.0;United Kingdom;433;336.31
19685;547532;3/23/2021 15:06:00;;United Kingdom;1;0.00
19686;574428;11/4/2021 11:26:00;;United Kingdom;3;12.05
19687;549046;4/6/2021 10:07:00;15291.0;United Kingdom;72;303.40
19688;555759;6/7/2021 11:10:00;13220.0;United Kingdom;24;166.80
19689;567066;9/16/2021 12:17:00;13418.0;United Kingdom;229;324.00
19690;574068;11/2/2021 14:51:00;12490.0;France;291;633.44
19691;558720;7/1/2021 14:03:00;;United Kingdom;1;8.25
19692;540115;1/5/2021 9:51:00;15235.0;United Kingdom;75;112.65
19693;572614;10/25/2021 11:38:00;;United Kingdom;5;0.00
19694;558379;6/28/2021 16:34:00;;United Kingdom;-1681;0.00
19695;549263;4/7/2021 12:39:00;15800.0;United Kingdom;108;244.50
19696;565793;9/7/2021 9:40:00;16029.0;United Kingdom;96;177.60
19697;577973;11/22/2021 12:13:00;13798.0;United Kingdom;248;394.14
